ID,Array
92,"[0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, -5.421010862427522e-20, 0.0, 1.3552527156068805e-20, 0.0, 2.168404344971009e-19, -1.6543612251060553e-24, 0.0, -2.117582368135751e-22, 6.776263578034403e-21, 6.776263578034403e-21, 0.0, -4.235164736271502e-22, -2.117582368135751e-22, 0.0, 1.3552527156068805e-20]"
93,"[0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.6543612251060553e-24, 3.308722450212111e-24, 0.0, -2.117582368135751e-22, 6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, 2.117582368135751e-22]"
94,"[-1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 1.6940658945086007e-21, 1.6940658945086007e-21, 1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 2.6469779601696886e-23, 0.0, 3.3881317890172014e-21]"
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.0587911840678754e-22, 1.6940658945086007e-21, 2.710505431213761e-20, 2.117582368135751e-22, -8.470329472543003e-22]"
96,"[0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.6469779601696886e-23, -2.710505431213761e-20, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21]"
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0]"
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 1.0587911840678754e-22, 0.0, 0.0, 1.3234889800848443e-23, -3.3881317890172014e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0]"
99,"[0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.0389678347315804e-28, 0.0, 1.6940658945086007e-21, -5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -4.235164736271502e-22]"
100,"[0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 2.710505431213761e-20, -5.421010862427522e-20, 0.0, 1.3552527156068805e-20, 5.293955920339377e-23, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -3.3881317890172014e-21, 0.0, 0.0]"
101,"[0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -3.3881317890172014e-21, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 0.0, 6.776263578034403e-21]"
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0, -8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21]"
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, -4.235164736271502e-22, 3.3881317890172014e-21, 1.0587911840678754e-22]"
104,"[0.0, 0.0, -4.336808689942018e-19, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 8.470329472543003e-22, -1.3552527156068805e-20, 1.0587911840678754e-22, 0.0]"
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, -4.235164736271502e-22, 0.0]"
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, -6.776263578034403e-21, 0.0]"
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0]"
108,"[2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 3.3881317890172014e-21, -1.6940658945086007e-21, 0.0, -6.776263578034403e-21, -6.776263578034403e-21, 1.6543612251060553e-24, 0.0]"
109,"[-5.293955920339377e-23, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 8.470329472543003e-22, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0, 2.117582368135751e-22, -4.235164736271502e-22, 1.0339757656912846e-25, 2.710505431213761e-20, 0.0]"
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 3.3881317890172014e-21, 0.0, -4.235164736271502e-22, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0]"
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.3234889800848443e-23, 0.0]"
112,"[-8.470329472543003e-22, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.308722450212111e-24, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22, 0.0, 0.0]"
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21, 3.3881317890172014e-21, 2.117582368135751e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 2.465190328815662e-32, -1.3234889800848443e-23, 0.0, 0.0, 0.0, -2.710505431213761e-20]"
115,"[0.0, -2.168404344971009e-19, -1.3552527156068805e-20, -2.168404344971009e-19, -6.776263578034403e-21, -5.421010862427522e-20, 0.0, 2.710505431213761e-20, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, 0.0, 6.617444900424222e-24, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, -1.0587911840678754e-22, -3.3881317890172014e-21, 4.235164736271502e-22]"
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -3.3881317890172014e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0]"
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -2.117582368135751e-22, -8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0]"
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0, -1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 1.0587911840678754e-22]"
119,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
121,"[-5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6543612251060553e-24, 0.0, 0.0, 0.0, -2.117582368135751e-22, 8.470329472543003e-22, -4.235164736271502e-22, -5.293955920339377e-23, 0.0, 0.0]"
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 6.776263578034403e-21, 6.776263578034403e-21, 5.293955920339377e-23, 0.0, 0.0, -1.0587911840678754e-22, 2.117582368135751e-22, 8.271806125530277e-25, -1.6940658945086007e-21]"
123,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 2.710505431213761e-20, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -1.0587911840678754e-22, 4.235164736271502e-22, 3.3881317890172014e-21, 0.0]"
124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, -1.3552527156068805e-20, 2.117582368135751e-22, 1.6940658945086007e-21, 0.0]"
125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22]"
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0]"
127,"[0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21]"
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0]"
129,"[6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, 1.6940658945086007e-21]"
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 0.0, 2.6469779601696886e-23, -5.293955920339377e-23]"
131,"[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 6.776263578034403e-21, 0.0, -2.6469779601696886e-23, 0.0, 8.470329472543003e-22, 0.0, -2.710505431213761e-20, -1.3552527156068805e-20]"
132,"[2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, -4.235164736271502e-22, 8.470329472543003e-22, -2.117582368135751e-22, 0.0]"
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.3234889800848443e-23, -3.3881317890172014e-21, 1.6940658945086007e-21, -1.3234889800848443e-23, 6.617444900424222e-24, -8.470329472543003e-22]"
134,"[0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -2.6469779601696886e-23, -5.293955920339377e-23, -1.6940658945086007e-21, 0.0, 1.3552527156068805e-20, 0.0, 3.3881317890172014e-21, 0.0, 1.6940658945086007e-21, 5.293955920339377e-23]"
135,"[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 2.6469779601696886e-23, -1.6940658945086007e-21, 0.0, 0.0, -8.470329472543003e-22, -3.3881317890172014e-21, 0.0]"
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 2.710505431213761e-20, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0, -1.0587911840678754e-22, 0.0]"
137,"[0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, -8.271806125530277e-25, 2.710505431213761e-20, 2.117582368135751e-22, 0.0, 3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, 0.0, 4.235164736271502e-22, 0.0]"
138,"[1.0842021724855044e-19, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 1.0842021724855044e-19, 8.470329472543003e-22, -1.0587911840678754e-22, 3.3881317890172014e-21, -1.3552527156068805e-20, 4.235164736271502e-22, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0]"
139,"[0.0, -5.421010862427522e-20, 0.0, 5.421010862427522e-20, 1.0842021724855044e-19, 0.0, -2.168404344971009e-19, -1.3552527156068805e-20, 0.0, 0.0, 2.117582368135751e-22, -2.710505431213761e-20, 0.0, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 2.117582368135751e-22, -1.3552527156068805e-20, -3.3881317890172014e-21]"
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, -8.271806125530277e-25, 3.3881317890172014e-21]"
141,"[4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22, 5.293955920339377e-23, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22]"
142,"[-1.3552527156068805e-20, 0.0, 0.0, 2.168404344971009e-19, 4.336808689942018e-19, 0.0, 8.470329472543003e-22, -4.336808689942018e-19, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0, 0.0]"
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 6.776263578034403e-21, -5.293955920339377e-23, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -4.1359030627651384e-25, -2.710505431213761e-20]"
145,"[-2.710505431213761e-20, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 5.293955920339377e-23, -6.776263578034403e-21, -3.3881317890172014e-21, -8.271806125530277e-25, 3.3881317890172014e-21, 0.0, 8.470329472543003e-22, 0.0]"
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 8.470329472543003e-22, 1.6543612251060553e-24, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 0.0]"
147,"[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 8.470329472543003e-22]"
148,"[0.0, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0]"
149,"[0.0, 0.0, -6.776263578034403e-21, 0.0, -4.336808689942018e-19, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -1.6543612251060553e-24, 4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 4.235164736271502e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0]"
150,"[0.0, -1.0587911840678754e-22, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -5.293955920339377e-23, -2.5849394142282115e-26, 0.0, -6.776263578034403e-21, 0.0, -2.117582368135751e-22, -8.470329472543003e-22, 3.3881317890172014e-21]"
151,"[1.0842021724855044e-19, 2.168404344971009e-19, -4.235164736271502e-22, 2.168404344971009e-19, 1.0842021724855044e-19, 0.0, 2.168404344971009e-19, 1.3552527156068805e-20, 0.0, 0.0, 5.293955920339377e-23, 6.776263578034403e-21, 0.0, 0.0, 0.0, -5.169878828456423e-26, 0.0, 0.0, 1.3552527156068805e-20, 0.0]"
152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, -1.3552527156068805e-20]"
153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 1.3552527156068805e-20, 1.3552527156068805e-20, -2.117582368135751e-22, 0.0, -8.470329472543003e-22]"
154,"[0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -6.776263578034403e-21, 0.0, -2.6469779601696886e-23, 1.3552527156068805e-20, -2.710505431213761e-20, 0.0, 2.6469779601696886e-23, 0.0]"
155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.6940658945086007e-21, -1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, 0.0, 6.776263578034403e-21]"
156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 2.117582368135751e-22, -1.6940658945086007e-21, 3.3881317890172014e-21, -3.308722450212111e-24, -2.710505431213761e-20, -1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, 0.0]"
157,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 2.6469779601696886e-23, -2.710505431213761e-20]"
158,"[0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 5.293955920339377e-23, 1.3552527156068805e-20, 0.0, 0.0]"
159,"[0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.169878828456423e-26, -6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 2.710505431213761e-20, 0.0]"
160,"[0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 5.169878828456423e-26, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 8.470329472543003e-22]"
161,"[0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 1.3552527156068805e-20, -5.421010862427522e-20, 0.0, 1.3552527156068805e-20, -1.0842021724855044e-19, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0]"
162,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, -8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0, 0.0]"
163,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 4.235164736271502e-22, 1.0587911840678754e-22, -1.3552527156068805e-20, 3.3881317890172014e-21, 6.776263578034403e-21, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, -3.3881317890172014e-21, -2.117582368135751e-22]"
164,"[0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 2.117582368135751e-22, 1.6940658945086007e-21, -4.235164736271502e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0]"
165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 3.3881317890172014e-21, 1.0587911840678754e-22, -6.776263578034403e-21, 0.0, -6.617444900424222e-24, -3.3881317890172014e-21, 4.235164736271502e-22, 0.0]"
166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -8.470329472543003e-22]"
167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 1.3552527156068805e-20, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0]"
168,"[0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 5.293955920339377e-23, 0.0, 4.235164736271502e-22, 0.0, 6.617444900424222e-24, 0.0, 0.0]"
169,"[0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, 0.0, 8.470329472543003e-22, 0.0]"
170,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, -3.308722450212111e-24, 0.0, 5.293955920339377e-23, 6.776263578034403e-21, 0.0]"
171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -2.117582368135751e-22, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.6940658945086007e-21, -3.308722450212111e-24]"
172,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21, -1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, 1.3552527156068805e-20, 0.0]"
173,"[0.0, 1.6940658945086007e-21, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, -1.0587911840678754e-22, 8.470329472543003e-22, 0.0, 0.0, -3.3881317890172014e-21, 1.6940658945086007e-21, 1.0587911840678754e-22, 4.235164736271502e-22]"
174,"[0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22, -6.776263578034403e-21, -3.3881317890172014e-21, 2.117582368135751e-22, 1.3234889800848443e-23, 4.235164736271502e-22, 0.0, 0.0]"
175,"[0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 2.117582368135751e-22, 0.0, -2.710505431213761e-20, 0.0, 0.0, 4.235164736271502e-22, 3.3881317890172014e-21, 2.117582368135751e-22]"
176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -6.776263578034403e-21, 0.0, -1.6940658945086007e-21, 0.0]"
177,"[0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, -5.293955920339377e-23, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 1.3552527156068805e-20, -6.776263578034403e-21]"
178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -1.3552527156068805e-20, 6.617444900424222e-24, -8.470329472543003e-22, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.3234889800848443e-23, -1.3552527156068805e-20, -5.293955920339377e-23]"
179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 8.470329472543003e-22, -2.6469779601696886e-23, -8.470329472543003e-22, -2.6469779601696886e-23]"
180,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -6.617444900424222e-24, 0.0, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, -1.3552527156068805e-20, -1.3552527156068805e-20, -5.169878828456423e-26, 4.235164736271502e-22]"
181,"[0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20]"
182,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 5.293955920339377e-23, 0.0, 3.3881317890172014e-21, 0.0, 0.0]"
183,"[0.0, 8.470329472543003e-22, 1.3234889800848443e-23, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.117582368135751e-22, 5.293955920339377e-23, 1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22]"
